epoch,exp_it,exp_iter,seg_and_cls,use_seg_ratio,case_id,s_acc,s_acc_fg,s_iou,s_bach,s_f1mic,s_f1mac
1,169,1,1,0.5,A03.svs_64_overlay_0.71_0.53_0.17_0.22_0.42_0.86.png,0.71,0.53,0.17,0.22,0.42,0.86
1,169,1,1,0.5,A04.svs_64_overlay_0.71_0.53_0.26_0.78_0.40_0.82.png,0.71,0.53,0.26,0.78,0.4,0.82
1,169,1,1,0.5,A05.svs_64_overlay_0.71_0.53_0.25_0.45_0.49_0.76.png,0.71,0.53,0.25,0.45,0.49,0.76
1,169,1,1,0.5,A07.svs_64_overlay_0.71_0.53_0.19_0.54_0.40_0.77.png,0.71,0.53,0.19,0.54,0.4,0.77
1,169,1,1,0.5,A09.svs_64_overlay_0.71_0.53_0.20_0.57_0.44_0.90.png,0.71,0.53,0.2,0.57,0.44,0.9
1,169,1,1,0.5,A10.svs_64_overlay_0.71_0.53_0.09_0.29_0.33_0.81.png,0.71,0.53,0.09,0.29,0.33,0.81
1,170,1,0,0.3,A02.svs_64_overlay_0.75_0.48_0.16_0.49_0.40_0.75.png,0.75,0.48,0.16,0.49,0.4,0.75
1,170,1,0,0.3,A03.svs_64_overlay_0.75_0.48_0.16_0.30_0.43_0.89.png,0.75,0.48,0.16,0.3,0.43,0.89
1,170,1,0,0.3,A04.svs_64_overlay_0.75_0.48_0.25_0.76_0.39_0.81.png,0.75,0.48,0.25,0.76,0.39,0.81
1,170,1,0,0.3,A05.svs_64_overlay_0.75_0.48_0.25_0.51_0.48_0.78.png,0.75,0.48,0.25,0.51,0.48,0.78
1,170,1,0,0.3,A07.svs_64_overlay_0.75_0.48_0.22_0.65_0.42_0.82.png,0.75,0.48,0.22,0.65,0.42,0.82
1,170,1,0,0.3,A09.svs_64_overlay_0.75_0.48_0.19_0.55_0.43_0.89.png,0.75,0.48,0.19,0.55,0.43,0.89
1,170,1,0,0.3,A10.svs_64_overlay_0.75_0.48_0.11_0.33_0.36_0.81.png,0.75,0.48,0.11,0.33,0.36,0.81
1,171,5,0,0.3,A02.svs_64_overlay_0.71_0.64_0.17_0.51_0.39_0.71.png,0.71,0.64,0.17,0.51,0.39,0.71
1,171,5,0,0.3,A03.svs_64_overlay_0.71_0.64_0.04_0.24_0.27_0.80.png,0.71,0.64,0.04,0.24,0.27,0.8
1,171,5,0,0.3,A04.svs_64_overlay_0.71_0.64_0.26_0.79_0.40_0.82.png,0.71,0.64,0.26,0.79,0.4,0.82
1,171,5,0,0.3,A05.svs_64_overlay_0.71_0.64_0.24_0.47_0.46_0.72.png,0.71,0.64,0.24,0.47,0.46,0.72
1,171,5,0,0.3,A07.svs_64_overlay_0.71_0.64_0.21_0.62_0.40_0.78.png,0.71,0.64,0.21,0.62,0.4,0.78
1,171,5,0,0.3,A09.svs_64_overlay_0.71_0.64_0.16_0.53_0.40_0.87.png,0.71,0.64,0.16,0.53,0.4,0.87
1,171,5,0,0.3,A10.svs_64_overlay_0.71_0.64_0.10_0.35_0.34_0.77.png,0.71,0.64,0.1,0.35,0.34,0.77
1,172,2,0,0.15,A02.svs_64_overlay_0.68_0.28_0.10_0.27_0.34_0.68.png,0.68,0.28,0.1,0.27,0.34,0.68
1,172,2,0,0.15,A03.svs_64_overlay_0.68_0.28_0.06_0.15_0.31_0.87.png,0.68,0.28,0.06,0.15,0.31,0.87
1,172,2,0,0.15,A04.svs_64_overlay_0.68_0.28_0.20_0.61_0.35_0.71.png,0.68,0.28,0.2,0.61,0.35,0.71
1,172,2,0,0.15,A05.svs_64_overlay_0.68_0.28_0.20_0.42_0.44_0.76.png,0.68,0.28,0.2,0.42,0.44,0.76
1,172,2,0,0.15,A07.svs_64_overlay_0.68_0.28_0.11_0.30_0.32_0.64.png,0.68,0.28,0.11,0.3,0.32,0.64
1,172,2,0,0.15,A09.svs_64_overlay_0.68_0.28_0.16_0.46_0.41_0.88.png,0.68,0.28,0.16,0.46,0.41,0.88
1,172,2,0,0.15,A10.svs_64_overlay_0.68_0.28_0.08_0.26_0.32_0.79.png,0.68,0.28,0.08,0.26,0.32,0.79
1,173,2,0,1,A02.svs_64_overlay_0.73_0.64_0.18_0.53_0.40_0.73.png,0.73,0.64,0.18,0.53,0.4,0.73
1,173,2,0,1,A03.svs_64_overlay_0.73_0.64_0.14_0.25_0.40_0.85.png,0.73,0.64,0.14,0.25,0.4,0.85
1,173,2,0,1,A04.svs_64_overlay_0.73_0.64_0.26_0.79_0.40_0.83.png,0.73,0.64,0.26,0.79,0.4,0.83
1,173,2,0,1,A05.svs_64_overlay_0.73_0.64_0.24_0.49_0.47_0.75.png,0.73,0.64,0.24,0.49,0.47,0.75
1,173,2,0,1,A07.svs_64_overlay_0.73_0.64_0.25_0.69_0.45_0.84.png,0.73,0.64,0.25,0.69,0.45,0.84
1,173,2,0,1,A09.svs_64_overlay_0.73_0.64_0.19_0.56_0.44_0.89.png,0.73,0.64,0.19,0.56,0.44,0.89
1,173,2,0,1,A10.svs_64_overlay_0.73_0.64_0.13_0.37_0.37_0.80.png,0.73,0.64,0.13,0.37,0.37,0.8
1,174,3,1,0.2,A02.svs_64_overlay_0.69_0.73_0.17_0.49_0.39_0.69.png,0.69,0.73,0.17,0.49,0.39,0.69
1,174,3,1,0.2,A03.svs_64_overlay_0.69_0.73_0.15_0.22_0.39_0.79.png,0.69,0.73,0.15,0.22,0.39,0.79
1,174,3,1,0.2,A04.svs_64_overlay_0.69_0.73_0.25_0.77_0.39_0.80.png,0.69,0.73,0.25,0.77,0.39,0.8
1,174,3,1,0.2,A05.svs_64_overlay_0.69_0.73_0.24_0.45_0.48_0.70.png,0.69,0.73,0.24,0.45,0.48,0.7
1,174,3,1,0.2,A07.svs_64_overlay_0.69_0.73_0.27_0.62_0.47_0.77.png,0.69,0.73,0.27,0.62,0.47,0.77
1,174,3,1,0.2,A09.svs_64_overlay_0.69_0.73_0.19_0.54_0.44_0.87.png,0.69,0.73,0.19,0.54,0.44,0.87
1,174,3,1,0.2,A10.svs_64_overlay_0.69_0.73_0.11_0.38_0.34_0.77.png,0.69,0.73,0.11,0.38,0.34,0.77
1,175,4,1,0.5,A02.svs_64_overlay_0.71_0.35_0.15_0.42_0.40_0.71.png,0.71,0.35,0.15,0.42,0.4,0.71
1,175,4,1,0.5,A03.svs_64_overlay_0.71_0.35_0.12_0.35_0.39_0.89.png,0.71,0.35,0.12,0.35,0.39,0.89
1,175,4,1,0.5,A04.svs_64_overlay_0.71_0.35_0.24_0.75_0.40_0.78.png,0.71,0.35,0.24,0.75,0.4,0.78
1,175,4,1,0.5,A05.svs_64_overlay_0.71_0.35_0.20_0.37_0.45_0.75.png,0.71,0.35,0.2,0.37,0.45,0.75
1,175,4,1,0.5,A07.svs_64_overlay_0.71_0.35_0.16_0.45_0.38_0.75.png,0.71,0.35,0.16,0.45,0.38,0.75
1,175,4,1,0.5,A09.svs_64_overlay_0.71_0.35_0.25_0.57_0.50_0.90.png,0.71,0.35,0.25,0.57,0.5,0.9
1,175,4,1,0.5,A10.svs_64_overlay_0.71_0.35_0.08_0.27_0.33_0.83.png,0.71,0.35,0.08,0.27,0.33,0.83
1,176,3,0,0.05,A02.svs_64_overlay_0.66_0.17_0.07_0.36_0.30_0.66.png,0.66,0.17,0.07,0.36,0.3,0.66
1,176,3,0,0.05,A03.svs_64_overlay_0.66_0.17_0.08_0.50_0.34_0.85.png,0.66,0.17,0.08,0.5,0.34,0.85
1,176,3,0,0.05,A04.svs_64_overlay_0.66_0.17_0.10_0.34_0.25_0.49.png,0.66,0.17,0.1,0.34,0.25,0.49
1,176,3,0,0.05,A05.svs_64_overlay_0.66_0.17_0.16_0.52_0.41_0.74.png,0.66,0.17,0.16,0.52,0.41,0.74
1,176,3,0,0.05,A07.svs_64_overlay_0.66_0.17_0.12_0.34_0.33_0.63.png,0.66,0.17,0.12,0.34,0.33,0.63
1,176,3,0,0.05,A09.svs_64_overlay_0.66_0.17_0.08_0.31_0.34_0.83.png,0.66,0.17,0.08,0.31,0.34,0.83
1,176,3,0,0.05,A10.svs_64_overlay_0.66_0.17_0.05_0.35_0.29_0.76.png,0.66,0.17,0.05,0.35,0.29,0.76
1,177,2,1,0.4,A02.svs_64_overlay_0.69_0.75_0.19_0.46_0.41_0.69.png,0.69,0.75,0.19,0.46,0.41,0.69
1,177,2,1,0.4,A03.svs_64_overlay_0.69_0.75_0.14_0.17_0.38_0.78.png,0.69,0.75,0.14,0.17,0.38,0.78
1,177,2,1,0.4,A04.svs_64_overlay_0.69_0.75_0.24_0.75_0.39_0.76.png,0.69,0.75,0.24,0.75,0.39,0.76
1,177,2,1,0.4,A05.svs_64_overlay_0.69_0.75_0.23_0.42_0.45_0.69.png,0.69,0.75,0.23,0.42,0.45,0.69
1,177,2,1,0.4,A07.svs_64_overlay_0.69_0.75_0.22_0.61_0.41_0.76.png,0.69,0.75,0.22,0.61,0.41,0.76
1,177,2,1,0.4,A09.svs_64_overlay_0.69_0.75_0.17_0.51_0.43_0.86.png,0.69,0.75,0.17,0.51,0.43,0.86
1,177,2,1,0.4,A10.svs_64_overlay_0.69_0.75_0.11_0.36_0.35_0.77.png,0.69,0.75,0.11,0.36,0.35,0.77
1,178,3,0,0.01,A02.svs_64_overlay_0.66_0.12_0.04_0.33_0.27_0.66.png,0.66,0.12,0.04,0.33,0.27,0.66
1,178,3,0,0.01,A03.svs_64_overlay_0.66_0.12_0.03_0.51_0.27_0.85.png,0.66,0.12,0.03,0.51,0.27,0.85
1,178,3,0,0.01,A04.svs_64_overlay_0.66_0.12_0.37_0.25_0.24_0.34.png,0.66,0.12,0.37,0.25,0.24,0.34
1,178,3,0,0.01,A05.svs_64_overlay_0.66_0.12_0.03_0.39_0.25_0.64.png,0.66,0.12,0.03,0.39,0.25,0.64
1,178,3,0,0.01,A07.svs_64_overlay_0.66_0.12_0.38_0.28_0.33_0.54.png,0.66,0.12,0.38,0.28,0.33,0.54
1,178,3,0,0.01,A09.svs_64_overlay_0.66_0.12_0.04_0.34_0.28_0.80.png,0.66,0.12,0.04,0.34,0.28,0.8
1,178,3,0,0.01,A10.svs_64_overlay_0.66_0.12_0.01_0.35_0.24_0.74.png,0.66,0.12,0.01,0.35,0.24,0.74
1,179,4,0,0.075,A02.svs_64_overlay_0.70_0.05_0.04_0.33_0.27_0.70.png,0.7,0.05,0.04,0.33,0.27,0.7
1,179,4,0,0.075,A03.svs_64_overlay_0.70_0.05_0.03_0.46_0.29_0.90.png,0.7,0.05,0.03,0.46,0.29,0.9
1,179,4,0,0.075,A04.svs_64_overlay_0.70_0.05_0.00_0.45_0.17_0.26.png,0.7,0.05,0.0,0.45,0.17,0.26
1,179,4,0,0.075,A05.svs_64_overlay_0.70_0.05_0.11_0.46_0.34_0.65.png,0.7,0.05,0.11,0.46,0.34,0.65
1,179,4,0,0.075,A07.svs_64_overlay_0.70_0.05_0.00_0.37_0.21_0.56.png,0.7,0.05,0.0,0.37,0.21,0.56
1,179,4,0,0.075,A09.svs_64_overlay_0.70_0.05_0.06_0.41_0.31_0.82.png,0.7,0.05,0.06,0.41,0.31,0.82
1,179,4,0,0.075,A10.svs_64_overlay_0.70_0.05_0.01_0.29_0.23_0.77.png,0.7,0.05,0.01,0.29,0.23,0.77
1,180,5,1,0.75,A02.svs_64_overlay_0.70_0.34_0.12_0.45_0.36_0.70.png,0.7,0.34,0.12,0.45,0.36,0.7
1,180,5,1,0.75,A03.svs_64_overlay_0.70_0.34_0.19_0.49_0.45_0.89.png,0.7,0.34,0.19,0.49,0.45,0.89
1,180,5,1,0.75,A04.svs_64_overlay_0.70_0.34_0.25_0.78_0.41_0.79.png,0.7,0.34,0.25,0.78,0.41,0.79
1,180,5,1,0.75,A05.svs_64_overlay_0.70_0.34_0.14_0.42_0.39_0.72.png,0.7,0.34,0.14,0.42,0.39,0.72
1,180,5,1,0.75,A07.svs_64_overlay_0.70_0.34_0.24_0.59_0.46_0.79.png,0.7,0.34,0.24,0.59,0.46,0.79
1,180,5,1,0.75,A09.svs_64_overlay_0.70_0.34_0.21_0.60_0.45_0.89.png,0.7,0.34,0.21,0.6,0.45,0.89
1,180,5,1,0.75,A10.svs_64_overlay_0.70_0.34_0.05_0.32_0.29_0.78.png,0.7,0.34,0.05,0.32,0.29,0.78
1,181,3,2,0.0,A02.svs_64_overlay_0.68_0.61_0.18_0.46_0.42_0.68.png,0.68,0.61,0.18,0.46,0.42,0.68
1,181,3,2,0.0,A03.svs_64_overlay_0.68_0.61_0.08_0.24_0.32_0.80.png,0.68,0.61,0.08,0.24,0.32,0.8
1,181,3,2,0.0,A04.svs_64_overlay_0.68_0.61_0.21_0.72_0.39_0.71.png,0.68,0.61,0.21,0.72,0.39,0.71
1,181,3,2,0.0,A05.svs_64_overlay_0.68_0.61_0.17_0.44_0.40_0.68.png,0.68,0.61,0.17,0.44,0.4,0.68
1,181,3,2,0.0,A07.svs_64_overlay_0.68_0.61_0.26_0.62_0.47_0.76.png,0.68,0.61,0.26,0.62,0.47,0.76
1,181,3,2,0.0,A09.svs_64_overlay_0.68_0.61_0.19_0.49_0.47_0.85.png,0.68,0.61,0.19,0.49,0.47,0.85
1,181,3,2,0.0,A10.svs_64_overlay_0.68_0.61_0.10_0.35_0.33_0.76.png,0.68,0.61,0.1,0.35,0.33,0.76
1,182,2,2,0.1,A02.svs_64_overlay_0.68_0.65_0.17_0.48_0.40_0.68.png,0.68,0.65,0.17,0.48,0.4,0.68
1,182,2,2,0.1,A03.svs_64_overlay_0.68_0.65_0.08_0.23_0.33_0.80.png,0.68,0.65,0.08,0.23,0.33,0.8
1,182,2,2,0.1,A04.svs_64_overlay_0.68_0.65_0.25_0.78_0.41_0.80.png,0.68,0.65,0.25,0.78,0.41,0.8
1,182,2,2,0.1,A05.svs_64_overlay_0.68_0.65_0.20_0.47_0.43_0.71.png,0.68,0.65,0.2,0.47,0.43,0.71
1,182,2,2,0.1,A07.svs_64_overlay_0.68_0.65_0.24_0.59_0.45_0.75.png,0.68,0.65,0.24,0.59,0.45,0.75
1,182,2,2,0.1,A09.svs_64_overlay_0.68_0.65_0.22_0.55_0.48_0.87.png,0.68,0.65,0.22,0.55,0.48,0.87
1,182,2,2,0.1,A10.svs_64_overlay_0.68_0.65_0.10_0.36_0.34_0.77.png,0.68,0.65,0.1,0.36,0.34,0.77
1,183,3,1,0.025,A02.svs_64_overlay_0.72_0.69_0.18_0.48_0.41_0.72.png,0.72,0.69,0.18,0.48,0.41,0.72
1,183,3,1,0.025,A03.svs_64_overlay_0.72_0.69_0.14_0.20_0.39_0.83.png,0.72,0.69,0.14,0.2,0.39,0.83
1,183,3,1,0.025,A04.svs_64_overlay_0.72_0.69_0.24_0.76_0.40_0.78.png,0.72,0.69,0.24,0.76,0.4,0.78
1,183,3,1,0.025,A05.svs_64_overlay_0.72_0.69_0.26_0.46_0.50_0.73.png,0.72,0.69,0.26,0.46,0.5,0.73
1,183,3,1,0.025,A07.svs_64_overlay_0.72_0.69_0.22_0.60_0.41_0.76.png,0.72,0.69,0.22,0.6,0.41,0.76
1,183,3,1,0.025,A09.svs_64_overlay_0.72_0.69_0.20_0.52_0.46_0.87.png,0.72,0.69,0.2,0.52,0.46,0.87
1,183,3,1,0.025,A10.svs_64_overlay_0.72_0.69_0.10_0.34_0.34_0.79.png,0.72,0.69,0.1,0.34,0.34,0.79
1,184,2,2,0.25,A02.svs_64_overlay_0.69_0.55_0.18_0.49_0.42_0.69.png,0.69,0.55,0.18,0.49,0.42,0.69
1,184,2,2,0.25,A03.svs_64_overlay_0.69_0.55_0.10_0.31_0.35_0.83.png,0.69,0.55,0.1,0.31,0.35,0.83
1,184,2,2,0.25,A04.svs_64_overlay_0.69_0.55_0.26_0.78_0.41_0.81.png,0.69,0.55,0.26,0.78,0.41,0.81
1,184,2,2,0.25,A05.svs_64_overlay_0.69_0.55_0.19_0.46_0.44_0.68.png,0.69,0.55,0.19,0.46,0.44,0.68
1,184,2,2,0.25,A07.svs_64_overlay_0.69_0.55_0.18_0.53_0.37_0.72.png,0.69,0.55,0.18,0.53,0.37,0.72
1,184,2,2,0.25,A09.svs_64_overlay_0.69_0.55_0.25_0.56_0.50_0.88.png,0.69,0.55,0.25,0.56,0.5,0.88
1,184,2,2,0.25,A10.svs_64_overlay_0.69_0.55_0.08_0.32_0.32_0.75.png,0.69,0.55,0.08,0.32,0.32,0.75
1,185,5,1,0.025,A02.svs_64_overlay_0.67_0.58_0.17_0.48_0.41_0.67.png,0.67,0.58,0.17,0.48,0.41,0.67
1,185,5,1,0.025,A03.svs_64_overlay_0.67_0.58_0.08_0.29_0.33_0.82.png,0.67,0.58,0.08,0.29,0.33,0.82
1,185,5,1,0.025,A04.svs_64_overlay_0.67_0.58_0.23_0.76_0.39_0.76.png,0.67,0.58,0.23,0.76,0.39,0.76
1,185,5,1,0.025,A05.svs_64_overlay_0.67_0.58_0.18_0.45_0.41_0.70.png,0.67,0.58,0.18,0.45,0.41,0.7
1,185,5,1,0.025,A07.svs_64_overlay_0.67_0.58_0.26_0.62_0.46_0.77.png,0.67,0.58,0.26,0.62,0.46,0.77
1,185,5,1,0.025,A09.svs_64_overlay_0.67_0.58_0.23_0.54_0.49_0.87.png,0.67,0.58,0.23,0.54,0.49,0.87
1,185,5,1,0.025,A10.svs_64_overlay_0.67_0.58_0.10_0.36_0.34_0.77.png,0.67,0.58,0.1,0.36,0.34,0.77
1,186,3,1,0.0,A02.svs_64_overlay_0.72_0.66_0.20_0.45_0.44_0.72.png,0.72,0.66,0.2,0.45,0.44,0.72
1,186,3,1,0.0,A03.svs_64_overlay_0.72_0.66_0.11_0.18_0.36_0.82.png,0.72,0.66,0.11,0.18,0.36,0.82
1,186,3,1,0.0,A04.svs_64_overlay_0.72_0.66_0.22_0.73_0.39_0.75.png,0.72,0.66,0.22,0.73,0.39,0.75
1,186,3,1,0.0,A05.svs_64_overlay_0.72_0.66_0.16_0.44_0.39_0.71.png,0.72,0.66,0.16,0.44,0.39,0.71
1,186,3,1,0.0,A07.svs_64_overlay_0.72_0.66_0.24_0.61_0.43_0.77.png,0.72,0.66,0.24,0.61,0.43,0.77
1,186,3,1,0.0,A09.svs_64_overlay_0.72_0.66_0.21_0.49_0.48_0.86.png,0.72,0.66,0.21,0.49,0.48,0.86
1,186,3,1,0.0,A10.svs_64_overlay_0.72_0.66_0.10_0.32_0.34_0.78.png,0.72,0.66,0.1,0.32,0.34,0.78
1,187,1,2,0.0,A02.svs_64_overlay_0.73_0.59_0.20_0.46_0.44_0.73.png,0.73,0.59,0.2,0.46,0.44,0.73
1,187,1,2,0.0,A03.svs_64_overlay_0.73_0.59_0.10_0.25_0.36_0.87.png,0.73,0.59,0.1,0.25,0.36,0.87
1,187,1,2,0.0,A04.svs_64_overlay_0.73_0.59_0.24_0.76_0.41_0.79.png,0.73,0.59,0.24,0.76,0.41,0.79
1,187,1,2,0.0,A05.svs_64_overlay_0.73_0.59_0.18_0.44_0.42_0.74.png,0.73,0.59,0.18,0.44,0.42,0.74
1,187,1,2,0.0,A07.svs_64_overlay_0.73_0.59_0.24_0.63_0.45_0.79.png,0.73,0.59,0.24,0.63,0.45,0.79
1,187,1,2,0.0,A09.svs_64_overlay_0.73_0.59_0.22_0.52_0.49_0.88.png,0.73,0.59,0.22,0.52,0.49,0.88
1,187,1,2,0.0,A10.svs_64_overlay_0.73_0.59_0.09_0.30_0.33_0.80.png,0.73,0.59,0.09,0.3,0.33,0.8
1,188,2,2,0.15,A02.svs_64_overlay_0.70_0.78_0.18_0.44_0.40_0.70.png,0.7,0.78,0.18,0.44,0.4,0.7
1,188,2,2,0.15,A03.svs_64_overlay_0.70_0.78_0.15_0.13_0.40_0.80.png,0.7,0.78,0.15,0.13,0.4,0.8
1,188,2,2,0.15,A04.svs_64_overlay_0.70_0.78_0.26_0.78_0.40_0.82.png,0.7,0.78,0.26,0.78,0.4,0.82
1,188,2,2,0.15,A05.svs_64_overlay_0.70_0.78_0.21_0.41_0.44_0.69.png,0.7,0.78,0.21,0.41,0.44,0.69
1,188,2,2,0.15,A07.svs_64_overlay_0.70_0.78_0.25_0.62_0.45_0.77.png,0.7,0.78,0.25,0.62,0.45,0.77
1,188,2,2,0.15,A09.svs_64_overlay_0.70_0.78_0.20_0.54_0.45_0.88.png,0.7,0.78,0.2,0.54,0.45,0.88
1,188,2,2,0.15,A10.svs_64_overlay_0.70_0.78_0.12_0.38_0.35_0.79.png,0.7,0.78,0.12,0.38,0.35,0.79
1,189,5,0,0.1,A02.svs_64_overlay_0.70_0.18_0.09_0.29_0.33_0.70.png,0.7,0.18,0.09,0.29,0.33,0.7
1,189,5,0,0.1,A03.svs_64_overlay_0.70_0.18_0.17_0.40_0.45_0.93.png,0.7,0.18,0.17,0.4,0.45,0.93
1,189,5,0,0.1,A04.svs_64_overlay_0.70_0.18_0.25_0.76_0.41_0.82.png,0.7,0.18,0.25,0.76,0.41,0.82
1,189,5,0,0.1,A05.svs_64_overlay_0.70_0.18_0.15_0.34_0.39_0.75.png,0.7,0.18,0.15,0.34,0.39,0.75
1,189,5,0,0.1,A07.svs_64_overlay_0.70_0.18_0.10_0.28_0.31_0.68.png,0.7,0.18,0.1,0.28,0.31,0.68
1,189,5,0,0.1,A09.svs_64_overlay_0.70_0.18_0.27_0.59_0.52_0.91.png,0.7,0.18,0.27,0.59,0.52,0.91
1,189,5,0,0.1,A10.svs_64_overlay_0.70_0.18_0.06_0.27_0.31_0.84.png,0.7,0.18,0.06,0.27,0.31,0.84
1,190,1,1,0.1,A02.svs_64_overlay_0.70_0.71_0.20_0.47_0.43_0.70.png,0.7,0.71,0.2,0.47,0.43,0.7
1,190,1,1,0.1,A03.svs_64_overlay_0.70_0.71_0.13_0.25_0.38_0.81.png,0.7,0.71,0.13,0.25,0.38,0.81
1,190,1,1,0.1,A04.svs_64_overlay_0.70_0.71_0.26_0.78_0.40_0.81.png,0.7,0.71,0.26,0.78,0.4,0.81
1,190,1,1,0.1,A05.svs_64_overlay_0.70_0.71_0.24_0.47_0.47_0.71.png,0.7,0.71,0.24,0.47,0.47,0.71
1,190,1,1,0.1,A07.svs_64_overlay_0.70_0.71_0.26_0.62_0.46_0.77.png,0.7,0.71,0.26,0.62,0.46,0.77
1,190,1,1,0.1,A09.svs_64_overlay_0.70_0.71_0.26_0.54_0.52_0.87.png,0.7,0.71,0.26,0.54,0.52,0.87
1,190,1,1,0.1,A10.svs_64_overlay_0.70_0.71_0.10_0.35_0.33_0.77.png,0.7,0.71,0.1,0.35,0.33,0.77
1,191,2,0,0.05,A02.svs_64_overlay_0.63_0.05_0.04_0.29_0.25_0.63.png,0.63,0.05,0.04,0.29,0.25,0.63
1,191,2,0,0.05,A03.svs_64_overlay_0.63_0.05_0.01_0.51_0.25_0.87.png,0.63,0.05,0.01,0.51,0.25,0.87
1,191,2,0,0.05,A04.svs_64_overlay_0.63_0.05_0.00_0.04_0.13_0.32.png,0.63,0.05,0.0,0.04,0.13,0.32
1,191,2,0,0.05,A05.svs_64_overlay_0.63_0.05_0.08_0.21_0.32_0.73.png,0.63,0.05,0.08,0.21,0.32,0.73
1,191,2,0,0.05,A07.svs_64_overlay_0.63_0.05_0.02_0.07_0.21_0.58.png,0.63,0.05,0.02,0.07,0.21,0.58
1,191,2,0,0.05,A09.svs_64_overlay_0.63_0.05_0.03_0.13_0.27_0.83.png,0.63,0.05,0.03,0.13,0.27,0.83
1,191,2,0,0.05,A10.svs_64_overlay_0.63_0.05_0.01_0.26_0.24_0.80.png,0.63,0.05,0.01,0.26,0.24,0.8
1,192,4,2,0.075,A02.svs_64_overlay_0.68_0.66_0.20_0.48_0.44_0.68.png,0.68,0.66,0.2,0.48,0.44,0.68
1,192,4,2,0.075,A03.svs_64_overlay_0.68_0.66_0.10_0.27_0.35_0.80.png,0.68,0.66,0.1,0.27,0.35,0.8
1,192,4,2,0.075,A04.svs_64_overlay_0.68_0.66_0.22_0.74_0.38_0.72.png,0.68,0.66,0.22,0.74,0.38,0.72
1,192,4,2,0.075,A05.svs_64_overlay_0.68_0.66_0.24_0.47_0.47_0.69.png,0.68,0.66,0.24,0.47,0.47,0.69
1,192,4,2,0.075,A07.svs_64_overlay_0.68_0.66_0.26_0.62_0.46_0.75.png,0.68,0.66,0.26,0.62,0.46,0.75
1,192,4,2,0.075,A09.svs_64_overlay_0.68_0.66_0.22_0.52_0.48_0.86.png,0.68,0.66,0.22,0.52,0.48,0.86
1,192,4,2,0.075,A10.svs_64_overlay_0.68_0.66_0.10_0.36_0.33_0.76.png,0.68,0.66,0.1,0.36,0.33,0.76
1,193,5,0,0.15,A02.svs_64_overlay_0.66_0.17_0.08_0.44_0.31_0.66.png,0.66,0.17,0.08,0.44,0.31,0.66
1,193,5,0,0.15,A03.svs_64_overlay_0.66_0.17_0.09_0.48_0.35_0.85.png,0.66,0.17,0.09,0.48,0.35,0.85
1,193,5,0,0.15,A04.svs_64_overlay_0.66_0.17_0.16_0.69_0.35_0.57.png,0.66,0.17,0.16,0.69,0.35,0.57
1,193,5,0,0.15,A05.svs_64_overlay_0.66_0.17_0.13_0.53_0.37_0.66.png,0.66,0.17,0.13,0.53,0.37,0.66
1,193,5,0,0.15,A07.svs_64_overlay_0.66_0.17_0.06_0.40_0.28_0.57.png,0.66,0.17,0.06,0.4,0.28,0.57
1,193,5,0,0.15,A09.svs_64_overlay_0.66_0.17_0.21_0.61_0.47_0.87.png,0.66,0.17,0.21,0.61,0.47,0.87
1,193,5,0,0.15,A10.svs_64_overlay_0.66_0.17_0.08_0.47_0.33_0.79.png,0.66,0.17,0.08,0.47,0.33,0.79
1,194,3,2,0.5,A02.svs_64_overlay_0.71_0.66_0.19_0.46_0.42_0.71.png,0.71,0.66,0.19,0.46,0.42,0.71
1,194,3,2,0.5,A03.svs_64_overlay_0.71_0.66_0.17_0.18_0.42_0.83.png,0.71,0.66,0.17,0.18,0.42,0.83
1,194,3,2,0.5,A04.svs_64_overlay_0.71_0.66_0.26_0.79_0.40_0.82.png,0.71,0.66,0.26,0.79,0.4,0.82
1,194,3,2,0.5,A05.svs_64_overlay_0.71_0.66_0.21_0.43_0.45_0.72.png,0.71,0.66,0.21,0.43,0.45,0.72
1,194,3,2,0.5,A07.svs_64_overlay_0.71_0.66_0.24_0.62_0.44_0.78.png,0.71,0.66,0.24,0.62,0.44,0.78
1,194,3,2,0.5,A09.svs_64_overlay_0.71_0.66_0.18_0.51_0.44_0.87.png,0.71,0.66,0.18,0.51,0.44,0.87
1,194,3,2,0.5,A10.svs_64_overlay_0.71_0.66_0.11_0.32_0.35_0.78.png,0.71,0.66,0.11,0.32,0.35,0.78
1,195,5,2,0.75,A02.svs_64_overlay_0.71_0.54_0.17_0.46_0.41_0.71.png,0.71,0.54,0.17,0.46,0.41,0.71
1,195,5,2,0.75,A03.svs_64_overlay_0.71_0.54_0.14_0.34_0.41_0.88.png,0.71,0.54,0.14,0.34,0.41,0.88
1,195,5,2,0.75,A04.svs_64_overlay_0.71_0.54_0.25_0.77_0.40_0.80.png,0.71,0.54,0.25,0.77,0.4,0.8
1,195,5,2,0.75,A05.svs_64_overlay_0.71_0.54_0.24_0.49_0.48_0.75.png,0.71,0.54,0.24,0.49,0.48,0.75
1,195,5,2,0.75,A07.svs_64_overlay_0.71_0.54_0.24_0.67_0.44_0.83.png,0.71,0.54,0.24,0.67,0.44,0.83
1,195,5,2,0.75,A09.svs_64_overlay_0.71_0.54_0.27_0.59_0.52_0.89.png,0.71,0.54,0.27,0.59,0.52,0.89
1,195,5,2,0.75,A10.svs_64_overlay_0.71_0.54_0.08_0.30_0.33_0.80.png,0.71,0.54,0.08,0.3,0.33,0.8
